genetic_evidence,expression_specificity,druggability,novelty,competition,literature_trend,composite_score,tier,gene_id,gene_name,track,is_essential,essential_score,is_novel_target,has_existing_drug,pathway,organism,has_structure,uniprot_id,connections
0.0284371165965728,0.3,0.2,0.7,0.7,0.5,0.3321,Tier 3 - Exploratory,HS_ASIC3,ASIC3,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0277184891013526,0.3,0.2,0.7,0.7,0.5,0.3319,Tier 3 - Exploratory,HS_TGM2,TGM2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0274690298942911,0.3,0.2,0.7,0.7,0.5,0.3319,Tier 3 - Exploratory,HS_IGHE,IGHE,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0271641193193255,0.3,0.2,0.7,0.7,0.5,0.3318,Tier 3 - Exploratory,HS_PHOX2A,PHOX2A,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.027023044902899,0.3,0.2,0.7,0.7,0.5,0.3318,Tier 3 - Exploratory,HS_DRD2,DRD2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0270409260344306,0.3,0.2,0.7,0.7,0.5,0.3318,Tier 3 - Exploratory,HS_GLDC,GLDC,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0271056001196234,0.3,0.2,0.7,0.7,0.5,0.3318,Tier 3 - Exploratory,HS_CCDC71L,CCDC71L,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0271333209981018,0.3,0.2,0.7,0.7,0.5,0.3318,Tier 3 - Exploratory,HS_CTSC,CTSC,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0264249596099561,0.3,0.2,0.7,0.7,0.5,0.3316,Tier 3 - Exploratory,HS_PIK3CD,PIK3CD,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0264249596099561,0.3,0.2,0.7,0.7,0.5,0.3316,Tier 3 - Exploratory,HS_PIK3CG,PIK3CG,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0264249596099561,0.3,0.2,0.7,0.7,0.5,0.3316,Tier 3 - Exploratory,HS_PIK3CB,PIK3CB,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.026029714487585,0.3,0.2,0.7,0.7,0.5,0.3315,Tier 3 - Exploratory,HS_DPP4,DPP4,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0258172781276553,0.3,0.2,0.7,0.7,0.5,0.3315,Tier 3 - Exploratory,HS_EGFR,EGFR,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0251314301185597,0.3,0.2,0.7,0.7,0.5,0.3313,Tier 3 - Exploratory,HS_CNR2,CNR2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0251314301185597,0.3,0.2,0.7,0.7,0.5,0.3313,Tier 3 - Exploratory,HS_IGF1R,IGF1R,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0247505575460929,0.3,0.2,0.7,0.7,0.5,0.3312,Tier 3 - Exploratory,HS_TNFAIP6,TNFAIP6,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.024291338819837,0.3,0.2,0.7,0.7,0.5,0.3311,Tier 3 - Exploratory,HS_F2RL1,F2RL1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0243238289154976,0.3,0.2,0.7,0.7,0.5,0.3311,Tier 3 - Exploratory,HS_IL13,IL13,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0243493898520747,0.3,0.2,0.7,0.7,0.5,0.3311,Tier 3 - Exploratory,HS_CYP2C19,CYP2C19,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0243922704091903,0.3,0.2,0.7,0.7,0.5,0.3311,Tier 3 - Exploratory,HS_NOTCH3,NOTCH3,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0243922704091903,0.3,0.2,0.7,0.7,0.5,0.3311,Tier 3 - Exploratory,HS_FOXG1,FOXG1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0245020006191172,0.3,0.2,0.7,0.7,0.5,0.3311,Tier 3 - Exploratory,HS_MTMR10,MTMR10,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.023933195416506,0.3,0.2,0.7,0.7,0.5,0.331,Tier 3 - Exploratory,HS_SLC52A1,SLC52A1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0239722944780571,0.3,0.2,0.7,0.7,0.5,0.331,Tier 3 - Exploratory,HS_GGTLC3,GGTLC3,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0239722944780571,0.3,0.2,0.7,0.7,0.5,0.331,Tier 3 - Exploratory,HS_GGT1,GGT1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0239450007392987,0.3,0.2,0.7,0.7,0.5,0.331,Tier 3 - Exploratory,HS_NR1I2,NR1I2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0239722944780571,0.3,0.2,0.7,0.7,0.5,0.331,Tier 3 - Exploratory,HS_GGTLC4P,GGTLC4P,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0239722944780571,0.3,0.2,0.7,0.7,0.5,0.331,Tier 3 - Exploratory,HS_GGTLC5P,GGTLC5P,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0237193145197085,0.3,0.2,0.7,0.7,0.5,0.3309,Tier 3 - Exploratory,HS_POMC,POMC,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0236531106998209,0.3,0.2,0.7,0.7,0.5,0.3309,Tier 3 - Exploratory,HS_MMUT,MMUT,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0230987409177938,0.3,0.2,0.7,0.7,0.5,0.3308,Tier 3 - Exploratory,HS_TF,TF,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0229139509904515,0.3,0.2,0.7,0.7,0.5,0.3307,Tier 3 - Exploratory,HS_PLVAP,PLVAP,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0228967940208936,0.3,0.2,0.7,0.7,0.5,0.3307,Tier 3 - Exploratory,HS_SERPINE1,SERPINE1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0229139509904515,0.3,0.2,0.7,0.7,0.5,0.3307,Tier 3 - Exploratory,HS_GPR39,GPR39,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0227302495136396,0.3,0.2,0.7,0.7,0.5,0.3307,Tier 3 - Exploratory,HS_IL9,IL9,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0225766067119809,0.3,0.2,0.7,0.7,0.5,0.3306,Tier 3 - Exploratory,HS_CXCR6,CXCR6,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0222292125841903,0.3,0.2,0.7,0.7,0.5,0.3306,Tier 3 - Exploratory,HS_MAPK1,MAPK1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0221747912810821,0.3,0.2,0.7,0.7,0.5,0.3305,Tier 3 - Exploratory,HS_CCL24,CCL24,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0221894459687478,0.3,0.2,0.7,0.7,0.5,0.3305,Tier 3 - Exploratory,HS_EPHB2,EPHB2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0221747912810821,0.3,0.2,0.7,0.7,0.5,0.3305,Tier 3 - Exploratory,HS_PRDM16,PRDM16,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0221747912810821,0.3,0.2,0.7,0.7,0.5,0.3305,Tier 3 - Exploratory,HS_CD163,CD163,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0221234607457092,0.3,0.2,0.7,0.7,0.5,0.3305,Tier 3 - Exploratory,HS_KRT78,KRT78,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.022031065782038,0.3,0.2,0.7,0.7,0.5,0.3305,Tier 3 - Exploratory,HS_MCAT,MCAT,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.021539101360281,0.3,0.2,0.7,0.7,0.5,0.3304,Tier 3 - Exploratory,HS_STAT1,STAT1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0214356315717127,0.3,0.2,0.7,0.7,0.5,0.3304,Tier 3 - Exploratory,HS_ITGA2,ITGA2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0214356315717127,0.3,0.2,0.7,0.7,0.5,0.3304,Tier 3 - Exploratory,HS_KLRG1,KLRG1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0215391167269318,0.3,0.2,0.7,0.7,0.5,0.3304,Tier 3 - Exploratory,HS_TNF,TNF,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.021342338501567,0.3,0.2,0.7,0.7,0.5,0.3303,Tier 3 - Exploratory,HS_PTH,PTH,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0212508416443703,0.3,0.2,0.7,0.7,0.5,0.3303,Tier 3 - Exploratory,HS_LTBR,LTBR,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0211884857322058,0.3,0.2,0.7,0.7,0.5,0.3303,Tier 3 - Exploratory,HS_MRPS24,MRPS24,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0206964718623433,0.3,0.2,0.7,0.7,0.5,0.3302,Tier 3 - Exploratory,HS_IL34,IL34,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0209380598173164,0.3,0.2,0.7,0.7,0.5,0.3302,Tier 3 - Exploratory,HS_PDYN,PDYN,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0206697799839494,0.3,0.2,0.7,0.7,0.5,0.3302,Tier 3 - Exploratory,HS_MKI67,MKI67,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0206964718623433,0.3,0.2,0.7,0.7,0.5,0.3302,Tier 3 - Exploratory,HS_LTC4S,LTC4S,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0206759396481941,0.3,0.2,0.7,0.7,0.5,0.3302,Tier 3 - Exploratory,HS_MID1,MID1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0205215248270491,0.3,0.2,0.7,0.7,0.5,0.3301,Tier 3 - Exploratory,HS_MUC5AC,MUC5AC,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0202960936864348,0.3,0.2,0.7,0.7,0.5,0.3301,Tier 3 - Exploratory,HS_SMN1,SMN1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0202457828486028,0.3,0.2,0.7,0.7,0.5,0.3301,Tier 3 - Exploratory,HS_GPT,GPT,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.019834118868079,0.3,0.2,0.7,0.7,0.5,0.33,Tier 3 - Exploratory,HS_CXCL10,CXCL10,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0199573121529739,0.3,0.2,0.7,0.7,0.5,0.33,Tier 3 - Exploratory,HS_MIF,MIF,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0200729713976342,0.3,0.2,0.7,0.7,0.5,0.33,Tier 3 - Exploratory,HS_SPINK7,SPINK7,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0197304421222387,0.3,0.2,0.7,0.7,0.5,0.3299,Tier 3 - Exploratory,HS_EDN1,EDN1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0194983452959254,0.3,0.2,0.7,0.7,0.5,0.3299,Tier 3 - Exploratory,HS_RNASE2,RNASE2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0195449100610448,0.3,0.2,0.7,0.7,0.5,0.3299,Tier 3 - Exploratory,HS_IL13RA2,IL13RA2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0191976202294553,0.3,0.2,0.7,0.7,0.5,0.3298,Tier 3 - Exploratory,HS_ACTA1,ACTA1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0192181524436044,0.3,0.2,0.7,0.7,0.5,0.3298,Tier 3 - Exploratory,HS_CHIA,CHIA,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0192286335336696,0.3,0.2,0.7,0.7,0.5,0.3298,Tier 3 - Exploratory,HS_CD40LG,CD40LG,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0186555226692983,0.3,0.2,0.7,0.7,0.5,0.3297,Tier 3 - Exploratory,HS_FOXP3,FOXP3,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0187561776252486,0.3,0.2,0.7,0.7,0.5,0.3297,Tier 3 - Exploratory,HS_CEACAM3,CEACAM3,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0187561776252486,0.3,0.2,0.7,0.7,0.5,0.3297,Tier 3 - Exploratory,HS_CEACAM5,CEACAM5,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0186467731073015,0.3,0.2,0.7,0.7,0.5,0.3297,Tier 3 - Exploratory,HS_CD274,CD274,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0187561776252486,0.3,0.2,0.7,0.7,0.5,0.3297,Tier 3 - Exploratory,HS_PSG2,PSG2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0187561776252486,0.3,0.2,0.7,0.7,0.5,0.3297,Tier 3 - Exploratory,HS_CEACAM7,CEACAM7,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0184069237650736,0.3,0.2,0.7,0.7,0.5,0.3296,Tier 3 - Exploratory,HS_TLR4,TLR4,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0182108923291753,0.3,0.2,0.7,0.7,0.5,0.3296,Tier 3 - Exploratory,HS_NR1H4,NR1H4,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.018478992734235,0.3,0.2,0.7,0.7,0.5,0.3296,Tier 3 - Exploratory,HS_SFRP1,SFRP1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0185200571625333,0.3,0.2,0.7,0.7,0.5,0.3296,Tier 3 - Exploratory,HS_FCGR3B,FCGR3B,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0185200571625333,0.3,0.2,0.7,0.7,0.5,0.3296,Tier 3 - Exploratory,HS_FCGR3A,FCGR3A,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.018478992734235,0.3,0.2,0.7,0.7,0.5,0.3296,Tier 3 - Exploratory,HS_IL20RA,IL20RA,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.018478992734235,0.3,0.2,0.7,0.7,0.5,0.3296,Tier 3 - Exploratory,HS_PGA5,PGA5,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.018478992734235,0.3,0.2,0.7,0.7,0.5,0.3296,Tier 3 - Exploratory,HS_IL24,IL24,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0183225372624185,0.3,0.2,0.7,0.7,0.5,0.3296,Tier 3 - Exploratory,HS_VIM,VIM,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0179194898986707,0.3,0.2,0.7,0.7,0.5,0.3295,Tier 3 - Exploratory,HS_OCLN,OCLN,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0181094128795503,0.3,0.2,0.7,0.7,0.5,0.3295,Tier 3 - Exploratory,HS_CP,CP,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0179040907380588,0.3,0.2,0.7,0.7,0.5,0.3295,Tier 3 - Exploratory,HS_NOS2,NOS2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0181545837506785,0.3,0.2,0.7,0.7,0.5,0.3295,Tier 3 - Exploratory,HS_IFNA1,IFNA1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0177398330248656,0.3,0.2,0.7,0.7,0.5,0.3294,Tier 3 - Exploratory,HS_HRH3,HRH3,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0177398330248656,0.3,0.2,0.7,0.7,0.5,0.3294,Tier 3 - Exploratory,HS_NLRP1,NLRP1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0177398330248656,0.3,0.2,0.7,0.7,0.5,0.3294,Tier 3 - Exploratory,HS_SIRT1,SIRT1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0177398330248656,0.3,0.2,0.7,0.7,0.5,0.3294,Tier 3 - Exploratory,HS_COL3A1,COL3A1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0177398330248656,0.3,0.2,0.7,0.7,0.5,0.3294,Tier 3 - Exploratory,HS_MT2A,MT2A,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0177398330248656,0.3,0.2,0.7,0.7,0.5,0.3294,Tier 3 - Exploratory,HS_MT1F,MT1F,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0177398330248656,0.3,0.2,0.7,0.7,0.5,0.3294,Tier 3 - Exploratory,HS_MT1X,MT1X,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0177398330248656,0.3,0.2,0.7,0.7,0.5,0.3294,Tier 3 - Exploratory,HS_MT1H,MT1H,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0177398330248656,0.3,0.2,0.7,0.7,0.5,0.3294,Tier 3 - Exploratory,HS_MT1M,MT1M,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0177398330248656,0.3,0.2,0.7,0.7,0.5,0.3294,Tier 3 - Exploratory,HS_MT1E,MT1E,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0177398330248656,0.3,0.2,0.7,0.7,0.5,0.3294,Tier 3 - Exploratory,HS_MT1A,MT1A,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0177398330248656,0.3,0.2,0.7,0.7,0.5,0.3294,Tier 3 - Exploratory,HS_MT1G,MT1G,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0177808974531639,0.3,0.2,0.7,0.7,0.5,0.3294,Tier 3 - Exploratory,HS_TP63,TP63,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0170006733154962,0.3,0.2,0.7,0.7,0.5,0.3293,Tier 3 - Exploratory,HS_FANCA,FANCA,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0173702531701809,0.3,0.2,0.7,0.7,0.5,0.3293,Tier 3 - Exploratory,HS_CXCR2,CXCR2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0170786035774799,0.3,0.2,0.7,0.7,0.5,0.3293,Tier 3 - Exploratory,HS_COL17A1,COL17A1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0170006733154962,0.3,0.2,0.7,0.7,0.5,0.3293,Tier 3 - Exploratory,HS_CXCL14,CXCL14,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0170006733154962,0.3,0.2,0.7,0.7,0.5,0.3293,Tier 3 - Exploratory,HS_BCL2,BCL2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0170006733154962,0.3,0.2,0.7,0.7,0.5,0.3293,Tier 3 - Exploratory,HS_FXN,FXN,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0170006733154962,0.3,0.2,0.7,0.7,0.5,0.3293,Tier 3 - Exploratory,HS_FAS,FAS,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0172641971012309,0.3,0.2,0.7,0.7,0.5,0.3293,Tier 3 - Exploratory,HS_SULT2A1,SULT2A1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0172641971012309,0.3,0.2,0.7,0.7,0.5,0.3293,Tier 3 - Exploratory,HS_SDCBP2,SDCBP2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0172161235186769,0.3,0.2,0.7,0.7,0.5,0.3293,Tier 3 - Exploratory,HS_DHTKD1,DHTKD1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0170622699579437,0.3,0.2,0.7,0.7,0.5,0.3293,Tier 3 - Exploratory,HS_CCNB1,CCNB1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0168158833881539,0.3,0.2,0.7,0.7,0.5,0.3292,Tier 3 - Exploratory,HS_TP53,TP53,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0166310934608115,0.3,0.2,0.7,0.7,0.5,0.3292,Tier 3 - Exploratory,HS_EGR1,EGR1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0166594279163374,0.3,0.2,0.7,0.7,0.5,0.3292,Tier 3 - Exploratory,HS_IL25,IL25,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0166310934608115,0.3,0.2,0.7,0.7,0.5,0.3292,Tier 3 - Exploratory,HS_ZAP70,ZAP70,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0162615136061268,0.3,0.2,0.7,0.7,0.5,0.3291,Tier 3 - Exploratory,HS_PTGDR,PTGDR,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.016523674355321,0.3,0.2,0.7,0.7,0.5,0.3291,Tier 3 - Exploratory,HS_FOS,FOS,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.016207291577655,0.3,0.2,0.7,0.7,0.5,0.3291,Tier 3 - Exploratory,HS_GRP,GRP,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0159535303938896,0.3,0.2,0.7,0.7,0.5,0.329,Tier 3 - Exploratory,HS_CASP3,CASP3,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.015933806897563,0.3,0.2,0.7,0.7,0.5,0.329,Tier 3 - Exploratory,HS_MS4A2,MS4A2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0161383203212319,0.3,0.2,0.7,0.7,0.5,0.329,Tier 3 - Exploratory,HS_TBXT,TBXT,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.015983997587913,0.3,0.2,0.7,0.7,0.5,0.329,Tier 3 - Exploratory,HS_NGF,NGF,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0160561914646353,0.3,0.2,0.7,0.7,0.5,0.329,Tier 3 - Exploratory,HS_CMA1,CMA1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0160561914646353,0.3,0.2,0.7,0.7,0.5,0.329,Tier 3 - Exploratory,HS_CXCL13,CXCL13,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0155223538967574,0.3,0.2,0.7,0.7,0.5,0.3289,Tier 3 - Exploratory,HS_CASP1,CASP1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0155223538967574,0.3,0.2,0.7,0.7,0.5,0.3289,Tier 3 - Exploratory,HS_CNR1,CNR1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0157482082523981,0.3,0.2,0.7,0.7,0.5,0.3289,Tier 3 - Exploratory,HS_C3,C3,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0155223538967574,0.3,0.2,0.7,0.7,0.5,0.3289,Tier 3 - Exploratory,HS_GLRA3,GLRA3,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0155223538967574,0.3,0.2,0.7,0.7,0.5,0.3289,Tier 3 - Exploratory,HS_ECE1,ECE1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.015388894504788,0.3,0.2,0.7,0.7,0.5,0.3288,Tier 3 - Exploratory,HS_KLK5,KLK5,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0151527740420727,0.3,0.2,0.7,0.7,0.5,0.3288,Tier 3 - Exploratory,HS_NPY1R,NPY1R,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0153278667536071,0.3,0.2,0.7,0.7,0.5,0.3288,Tier 3 - Exploratory,HS_IL17A,IL17A,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.014783194187388,0.3,0.2,0.7,0.7,0.5,0.3287,Tier 3 - Exploratory,HS_TFDP1,TFDP1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0146524039832579,0.3,0.2,0.7,0.7,0.5,0.3287,Tier 3 - Exploratory,HS_LCN2,LCN2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.014783194187388,0.3,0.2,0.7,0.7,0.5,0.3287,Tier 3 - Exploratory,HS_TMEM163,TMEM163,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.014783194187388,0.3,0.2,0.7,0.7,0.5,0.3287,Tier 3 - Exploratory,HS_CPNE6,CPNE6,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.014783194187388,0.3,0.2,0.7,0.7,0.5,0.3287,Tier 3 - Exploratory,HS_AOC3,AOC3,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0149679841147304,0.3,0.2,0.7,0.7,0.5,0.3287,Tier 3 - Exploratory,HS_NPTX2,NPTX2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.014783194187388,0.3,0.2,0.7,0.7,0.5,0.3287,Tier 3 - Exploratory,HS_REEP5,REEP5,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0146702670095677,0.3,0.2,0.7,0.7,0.5,0.3287,Tier 3 - Exploratory,HS_CCL19,CCL19,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.014783194187388,0.3,0.2,0.7,0.7,0.5,0.3287,Tier 3 - Exploratory,HS_MRPL13,MRPL13,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.014783194187388,0.3,0.2,0.7,0.7,0.5,0.3287,Tier 3 - Exploratory,HS_SPINK8,SPINK8,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0149679841147304,0.3,0.2,0.7,0.7,0.5,0.3287,Tier 3 - Exploratory,HS_MMP2,MMP2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0143568019393332,0.3,0.2,0.7,0.7,0.5,0.3286,Tier 3 - Exploratory,HS_IL22,IL22,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0145984042600457,0.3,0.2,0.7,0.7,0.5,0.3286,Tier 3 - Exploratory,HS_PTEN,PTEN,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0145702751266613,0.3,0.2,0.7,0.7,0.5,0.3286,Tier 3 - Exploratory,HS_CLDN1,CLDN1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0144419487882291,0.3,0.2,0.7,0.7,0.5,0.3286,Tier 3 - Exploratory,HS_TSPAN12,TSPAN12,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0144136143327033,0.3,0.2,0.7,0.7,0.5,0.3286,Tier 3 - Exploratory,HS_SYNPO,SYNPO,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0144136143327033,0.3,0.2,0.7,0.7,0.5,0.3286,Tier 3 - Exploratory,HS_BTK,BTK,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0144094157380904,0.3,0.2,0.7,0.7,0.5,0.3286,Tier 3 - Exploratory,HS_STAT3,STAT3,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0143930821185542,0.3,0.2,0.7,0.7,0.5,0.3286,Tier 3 - Exploratory,HS_CSF2,CSF2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0144596467342265,0.3,0.2,0.7,0.7,0.5,0.3286,Tier 3 - Exploratory,HS_GPBAR1,GPBAR1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0140440344780186,0.3,0.2,0.7,0.7,0.5,0.3285,Tier 3 - Exploratory,HS_SLURP1,SLURP1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0140389014244813,0.3,0.2,0.7,0.7,0.5,0.3285,Tier 3 - Exploratory,HS_MS4A1,MS4A1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0138387123365271,0.3,0.2,0.7,0.7,0.5,0.3285,Tier 3 - Exploratory,HS_APC,APC,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0140440344780186,0.3,0.2,0.7,0.7,0.5,0.3285,Tier 3 - Exploratory,HS_DSG3,DSG3,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
